ID,Progress,Duration,Finished,grit_pass1,grit_pass2,grit_pass3,grit_pass4,grit_pers1,grit_pers2,grit_pers3,grit_pers4,selfcont1,selfcont2,selfcont3,selfcont4,curiosity1,curiosity2,curiosity3,curiosity4,mindset1,mindset2,mindset3,mindset4,Happy,Sad,Anxious,Joyful,Angry,Relaxed,LS,SES_1,SES_2,SES_3,SES_4,SES_5,SES_6,SES_7,SES_8,white,black,asian,hispanic,amindian,pacisl,multirace,female,grade,gpa_mp1,gpa_mp2,gpa_mp3
8050,100,829,1,1,5,4,5,5,5,5,5,5,4,4,3,5,5,3,4,2,2,5,5,5,2,2,4,2,5,4,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,1,12,91.01333,93.28667,91.23667
8051,100,1150,1,1,1,2,5,2,4,5,3,1,1,1,1,1,4,1,3,4,5,2,2,4,4,3,2,5,1,3,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,1,10,93.64833,91.15333,88.865
8052,66,1114,0,2,3,3,4,3,3,4,5,3,3,3,4,2,5,3,2,NA,NA,NA,NA,4,1,2,3,2,5,5,Off,Off,Off,Off,On,Off,Off,Off,0,1,0,0,0,0,0,0,11,83.8125,80.4575,73.945
8053,100,826,1,1,5,5,1,1,1,5,5,1,1,1,1,1,2,1,1,1,1,1,6,3,1,4,1,1,2,3,Off,On,Off,Off,Off,Off,Off,Off,0,1,0,0,0,0,0,0,9,85.99,80.4275,71.865
8054,100,912,1,3,3,1,3,3,3,3,3,3,2,2,3,3,3,2,3,5,4,5,5,2,2,2,2,4,3,3,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,9,77.86667,71.81,59.995
8055,100,988,1,1,4,1,5,2,2,3,3,2,3,1,1,3,3,3,2,2,2,5,5,4,2,3,3,2,3,3,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,0,10,80.04333,75.53667,79.49333
8056,100,809,1,4,5,5,5,5,5,5,4,3,4,4,1,3,5,4,3,3,1,6,6,4,1,1,4,1,5,5,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,0,11,88.4075,87.375,83.91
8057,100,824,1,5,5,3,5,3,4,3,4,2,2,5,2,3,3,4,3,1,3,6,4,5,2,3,5,3,3,5,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,1,12,94.21667,92.39,93.08667
8058,100,605,1,5,5,4,4,4,3,5,5,4,3,4,4,3,4,4,4,2,5,5,3,4,3,4,4,3,3,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,12,72.50667,67.12333,68.52333
8059,100,1692,1,2,4,2,5,2,4,3,3,2,3,4,5,2,5,5,5,4,5,5,3,3,3,4,3,1,2,3,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,0,10,96.686,94.80667,92.23167
8060,100,1282,1,5,1,4,5,3,5,5,4,2,3,3,3,5,4,2,5,5,6,6,2,2,4,5,3,4,2,2,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,12,72.225,72.9075,65.495
8061,100,795,1,5,4,2,5,2,2,5,2,1,1,2,2,2,3,2,2,2,5,5,4,4,3,4,2,4,3,3,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,8,91.76333,92.81333,91.12667
8062,100,1086,1,2,4,2,5,1,3,2,5,3,2,3,5,3,3,2,5,1,1,6,6,3,4,4,NA,2,2,3,Off,Off,Off,Off,Off,On,Off,Off,0,0,0,1,0,0,0,0,9,67.02667,59.50333,58.96167
8063,100,1236,1,3,5,4,5,3,4,5,5,1,4,5,3,1,5,4,5,2,2,6,1,4,3,3,4,3,3,5,On,Off,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,10,73.632,77.602,74.51
8064,100,781,1,2,3,2,4,3,4,3,2,2,2,2,2,3,2,2,3,4,4,4,4,3,2,2,4,3,2,4,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,9,89.66167,83.17,87.02167
8065,100,798,1,4,5,1,5,3,3,2,3,1,2,2,4,5,4,3,4,1,1,4,4,5,1,3,4,1,4,5,Off,On,Off,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,9,95.91,94.87667,96.72333
8066,100,1213,1,1,2,2,4,3,2,4,4,5,2,4,3,3,3,2,3,2,2,5,4,4,3,2,3,4,2,4,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,0,9,92.6725,91.4,92.7725
8067,100,950,1,3,5,5,5,4,4,4,4,3,3,4,4,2,4,4,3,5,5,3,3,4,1,4,4,1,4,5,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,0,12,91.48,93.1525,90.1025
8068,100,1248,1,3,4,2,5,4,2,3,1,1,1,1,5,1,2,1,5,2,4,5,5,5,3,3,4,2,1,4,Off,Off,Off,Off,On,Off,Off,Off,1,0,0,0,0,0,0,1,9,81.428,81.398,78.738
8069,100,1034,1,3,3,1,2,2,2,3,5,3,2,4,2,3,3,2,4,3,4,4,5,3,2,4,3,4,4,4,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,10,68.10833,70.91667,66.98833
8070,100,807,1,2,4,4,5,2,4,4,4,2,3,4,3,2,4,3,3,2,3,4,5,3,4,4,3,5,1,3,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,1,11,86.83571,80.08,80.23286
8071,100,78169,1,3,3,5,5,4,3,4,4,3,3,4,4,3,5,5,4,2,1,5,5,5,1,2,5,1,4,4,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,11,73.7675,61.765,61.79
8072,100,1200,1,1,2,4,1,1,2,1,2,2,2,3,4,2,3,1,2,4,2,5,5,4,2,4,5,1,4,5,Off,On,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,9,92.43,91.375,92.185
8073,100,951,1,4,4,5,4,4,3,4,4,3,2,3,3,3,5,4,1,2,2,5,5,1,3,3,2,3,5,1,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,1,10,82.096,84.142,82.078
8074,100,882,1,4,4,3,4,2,2,2,2,2,2,3,2,3,2,1,2,4,4,4,4,3,4,4,2,3,3,1,Off,Off,Off,Off,Off,On,Off,Off,0,0,0,0,0,0,1,1,11,82.47333,84.53333,78.76333
8075,100,1090,1,2,4,3,3,3,3,3,4,3,3,4,3,2,4,3,3,2,2,5,6,3,3,2,2,3,3,4,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,0,10,85.5675,78.73,89.105
8076,100,609,1,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,6,2,6,6,5,5,5,5,5,5,1,On,Off,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,12,83.53333,80.43,71.27667
8077,100,1477,1,4,5,4,2,2,5,5,4,5,5,5,3,3,5,5,1,3,1,5,5,5,1,3,4,4,5,5,Off,On,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,8,77.5425,87.025,89.3375
8078,100,15679,1,1,4,1,4,3,3,3,3,1,1,3,2,1,4,3,1,3,3,5,5,3,2,3,3,2,2,4,Off,Off,On,Off,Off,Off,Off,Off,0,1,0,0,0,0,0,1,10,87.758,90.97,89.154
8079,100,864,1,1,4,2,5,2,1,2,3,1,2,3,5,2,2,1,1,2,4,2,4,3,2,3,4,3,4,4,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,0,9,88.828,87.43,89.922
8080,100,570,1,1,5,1,5,2,4,4,4,2,3,1,2,2,2,1,1,2,2,4,6,3,1,2,3,4,3,5,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,9,82.97,78.575,81.26167
8081,100,751,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,6,6,5,2,4,5,2,4,5,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,1,8,97.87,96.3375,98.205
8082,100,1482,1,4,4,4,4,2,4,3,5,4,4,3,5,2,4,4,4,4,5,5,4,4,2,2,3,1,5,4,Off,Off,On,Off,Off,Off,Off,Off,0,1,0,0,0,0,0,0,11,73.158,71.932,77.58
8083,100,752,1,5,5,2,4,4,5,5,2,1,2,2,2,1,3,2,5,1,2,5,5,4,2,2,5,1,4,5,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,10,91.215,88.15667,90.345
8084,100,822,1,1,5,5,2,2,2,3,4,2,1,2,3,4,5,3,4,2,3,6,5,2,4,1,2,4,2,1,Off,Off,Off,Off,On,Off,Off,Off,0,1,0,0,0,0,0,0,10,84.27833,76.26,69.625
8085,100,1398,1,5,5,3,4,2,3,3,5,2,2,3,2,2,3,2,4,2,3,4,4,2,5,4,2,1,3,3,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,0,9,78.71714,72.11286,72.01
8086,100,1081,1,5,5,3,4,2,1,2,4,1,2,1,1,1,4,3,1,2,1,5,5,3,4,4,3,3,4,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,1,10,76.89,75.288,77.58286
8087,100,931,1,5,5,4,4,3,2,2,4,3,2,4,2,3,4,2,4,5,4,5,5,4,4,5,3,4,4,3,Off,Off,Off,Off,On,Off,Off,Off,1,0,0,0,0,0,0,0,10,89.846,85.898,90.174
8088,100,1374,1,1,4,3,4,3,5,4,5,4,3,5,3,3,5,5,1,3,6,6,6,4,3,1,4,2,1,4,Off,On,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,8,93.01,93.875,96.2575
8089,100,1232,1,3,4,4,3,3,3,3,4,4,3,3,4,3,4,3,3,3,3,5,5,4,3,4,4,4,4,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,9,89.72333,84.61,90.59
8090,96,831,0,3,5,4,5,3,5,3,4,4,3,3,3,3,3,3,5,1,1,4,6,5,2,3,4,3,4,5,Off,Off,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,12,78.52,83.82667,85.64
8091,100,753,1,1,3,3,3,2,4,3,4,1,2,3,2,4,2,1,2,5,5,5,6,3,4,1,2,4,4,3,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,1,9,81.07333,83.29833,78.22667
8092,100,1429,1,1,4,3,3,4,2,3,5,3,3,2,3,2,4,3,3,3,4,4,5,5,4,3,3,2,1,2,Off,Off,On,Off,Off,Off,Off,Off,0,1,0,0,0,0,0,1,8,83.178,89.236,88.572
8093,100,890,1,4,3,3,3,3,3,5,3,3,4,5,3,3,3,3,3,4,4,4,4,4,2,4,3,1,5,5,On,Off,Off,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,9,93.8925,93.84,92.43
8094,100,1216,1,5,5,5,4,4,3,3,5,3,2,4,1,2,4,4,5,3,4,4,4,3,3,4,3,2,2,3,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,0,8,85.9,86.685,87.1625
8095,100,645,1,3,4,3,4,3,4,3,4,4,3,4,4,3,3,2,2,2,2,5,6,4,3,3,4,2,4,3,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,1,11,88.8675,86.7925,88.6375
8096,100,1101,1,2,5,4,5,3,3,5,5,1,1,3,4,3,4,5,4,6,4,5,5,4,1,3,3,1,3,4,Off,On,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,8,63.2025,67.61,63.3
8097,100,1734,1,3,5,4,3,3,4,3,3,1,5,4,2,1,4,2,4,3,3,5,4,2,4,5,2,2,1,2,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,1,9,80,83.564,75.602
8098,100,1387,1,2,3,1,2,4,4,4,4,4,4,4,4,1,2,2,1,2,5,4,4,5,1,2,3,2,4,4,Off,On,Off,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,9,94.14167,94.93,95.045
8099,100,800,1,4,5,4,5,4,3,4,4,1,3,4,4,1,4,3,3,2,2,4,5,4,3,4,4,3,4,4,Off,Off,Off,Off,On,Off,Off,Off,0,1,0,0,0,0,0,1,8,88.298,91.834,87.374
8100,100,2119,1,4,5,5,5,5,4,5,5,5,5,4,2,4,4,5,3,5,5,5,5,5,3,3,5,3,3,5,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,1,8,68.36,72.05,74.7925
8101,100,2391,1,4,4,4,5,2,3,4,4,4,3,4,4,3,4,3,4,3,3,4,4,4,3,3,4,3,4,4,Off,Off,Off,Off,On,Off,Off,Off,1,0,0,0,0,0,0,0,10,68.29667,79.53833,73.94667
8102,100,908,1,1,3,3,4,3,1,3,4,1,2,2,4,2,3,2,1,3,5,4,3,5,2,4,4,1,4,5,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,9,97.55667,94.49167,94.865
8103,100,908,1,2,5,4,4,4,4,5,4,5,4,4,4,3,3,3,2,1,1,4,4,4,2,5,3,3,4,4,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,8,89.955,86.6175,85.925
8104,100,918,1,1,5,3,5,3,2,5,4,4,4,4,5,4,2,2,4,5,5,4,4,4,3,3,4,2,4,4,Off,Off,Off,Off,On,Off,Off,Off,0,1,0,0,0,0,0,1,12,95.198,91.7,92.884
8105,100,844,1,4,5,3,2,4,4,4,4,4,3,5,1,5,3,4,3,4,4,4,5,4,3,5,5,2,3,2,Off,Off,Off,Off,Off,Off,On,Off,0,0,0,1,0,0,0,1,8,89.62,79.648,74.32
8106,100,573,1,5,5,3,5,5,2,5,5,1,1,2,1,1,5,2,4,1,1,6,6,3,3,2,4,2,1,4,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,10,77.8975,80.515,77.56
8107,100,1207,1,4,3,3,3,3,4,4,3,3,3,3,4,3,4,4,2,3,1,6,6,4,3,4,3,3,2,4,Off,Off,Off,Off,On,Off,Off,Off,0,0,1,0,0,0,0,1,12,80.24333,79.13333,79.18667
8108,100,738,1,1,5,4,5,4,4,5,5,4,4,4,3,4,4,3,4,1,1,5,5,4,2,3,5,3,4,5,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,1,10,93.00833,92.31,92.76
8109,100,1215,1,3,4,3,5,3,3,4,4,3,1,1,1,2,5,4,4,3,3,3,4,4,1,5,4,2,4,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,8,76.7,77.0025,84.968
8110,100,767,1,4,5,5,3,5,5,5,5,5,5,5,4,5,5,5,2,4,4,4,4,3,4,5,2,2,1,4,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,11,93.628,93.59,93.812
8111,100,803,1,4,5,4,5,4,3,3,5,2,3,4,5,3,5,1,2,2,2,5,5,5,1,3,4,1,2,5,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,9,79.968,81.078,77.8
8112,100,789,1,NA,3,3,5,2,4,5,5,2,3,3,5,5,4,4,5,3,3,5,5,3,3,3,2,2,3,4,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,1,12,95.9475,95.1425,95.225
8113,100,1196,1,5,5,5,1,3,4,4,5,3,3,2,3,1,2,2,3,1,1,6,6,4,3,4,3,2,3,4,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,1,11,86.096,85.982,85.174
8114,100,1107,1,5,5,4,4,4,5,4,5,5,3,5,3,5,4,3,5,3,3,5,4,5,3,3,4,3,4,5,Off,On,Off,Off,Off,Off,Off,Off,0,1,0,0,0,0,0,1,11,90.042,85.89,81.766
8115,100,1323,1,5,5,4,5,4,4,5,5,3,2,3,5,4,4,4,4,2,2,5,5,4,4,3,4,2,3,4,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,9,88.96,90.35167,81.72833
8116,100,980,1,5,1,2,5,1,2,1,1,1,1,1,4,2,3,1,1,2,4,5,5,3,4,2,3,3,4,3,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,1,9,88.804,93.046,92.76
8117,100,2028,1,2,2,2,4,2,3,3,4,3,4,3,5,2,2,3,3,3,3,4,4,3,3,4,3,2,3,3,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,9,86.5575,85.565,85.64
8118,100,38004,1,5,5,4,5,3,4,3,4,2,2,3,2,3,5,3,3,6,3,6,6,1,5,4,2,4,1,3,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,0,0,0,1,1,12,93.44833,92.21167,85.19667
8119,100,862,1,5,5,5,5,5,5,4,5,3,4,2,3,2,4,2,5,2,2,5,5,3,5,4,3,4,4,2,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,1,9,90.23333,91.012,90.81571
8120,100,956,1,2,2,3,5,4,4,1,2,2,2,2,2,1,4,4,2,2,2,5,5,4,3,1,4,4,5,4,Off,Off,Off,Off,On,Off,Off,Off,0,1,0,0,0,0,0,0,9,76.82,65.58333,67.675
8121,66,69001,0,4,5,3,1,2,3,2,4,2,4,4,3,5,4,5,5,NA,NA,NA,NA,3,4,4,3,5,2,1,On,Off,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,10,56.1375,53.2125,50.975
8122,100,692,1,5,5,3,5,2,3,4,4,3,4,3,2,2,3,4,3,2,2,5,5,3,4,5,3,4,3,3,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,1,11,84.83333,72.89167,72.33667
8123,100,954,1,5,5,3,5,4,3,3,5,2,2,3,3,2,5,2,4,4,4,6,6,4,3,1,4,2,5,4,Off,Off,Off,Off,On,Off,Off,Off,1,0,0,0,0,0,0,0,11,69.988,70.624,67.464
8124,100,979,1,5,5,3,5,3,5,3,5,3,3,2,3,4,3,2,3,2,2,6,6,2,4,3,4,4,5,4,Off,Off,On,Off,Off,Off,Off,Off,0,1,0,0,0,0,0,0,9,83.89667,88.87667,86.21
8125,100,1025,1,1,4,4,5,5,4,5,3,2,3,4,4,3,4,4,3,1,2,2,2,4,3,3,4,2,3,3,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,1,11,72.345,76.965,83.328
8126,100,1158,1,3,4,4,4,1,4,4,2,3,2,3,1,5,5,3,4,1,3,4,5,5,3,3,5,2,4,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,1,9,88.935,91.565,88.115
8127,100,1573,1,3,4,4,4,3,4,4,4,2,3,4,4,4,4,4,4,2,3,5,5,5,2,3,4,3,3,5,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,9,95.8075,95.405,95.06
8128,100,1224,1,3,4,3,4,3,3,4,3,3,2,3,3,3,3,2,2,3,3,4,4,4,1,3,4,3,4,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,0,0,0,1,0,9,83.786,82.054,81.516
8129,100,570,1,3,3,2,2,2,3,2,3,2,2,2,3,2,4,2,2,4,4,4,4,5,1,3,4,2,3,4,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,0,12,88.444,87.86,90.708
8130,100,1015,1,3,3,3,4,4,3,4,5,3,3,3,3,2,3,3,3,2,2,6,6,4,2,4,5,2,3,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,10,83.90714,86.34286,81.68
8131,100,1853,1,1,5,3,4,3,4,5,5,4,4,4,4,3,4,4,3,5,5,6,5,4,3,3,3,1,5,4,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,9,90.68333,93.675,87.20667
8132,100,1295,1,2,4,4,5,4,4,2,4,3,2,4,2,2,4,4,2,2,2,5,5,3,3,3,2,2,5,2,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,9,80.54,77.322,82.05
8133,100,1003,1,1,4,3,5,5,4,5,4,4,4,4,5,3,5,4,5,2,2,6,6,4,1,3,4,2,3,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,9,80.82167,81.78333,80.36333
8134,100,2379,1,5,5,3,4,3,3,3,4,3,2,3,2,3,2,2,4,4,4,4,5,3,3,5,3,3,3,5,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,10,82.288,78.724,83.708
8135,100,930,1,3,4,3,2,3,5,4,4,5,4,3,2,2,3,4,2,4,4,3,3,4,1,2,3,1,3,4,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,1,12,93.75,96,96.015
8136,100,698,1,3,3,1,5,5,4,4,4,2,4,4,3,3,2,3,5,2,1,6,6,5,2,1,5,2,5,5,Off,On,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,11,93.57,91.91429,92.34857
8137,64,488,0,5,5,3,5,4,3,5,5,2,3,3,2,4,3,4,4,NA,NA,NA,NA,4,4,3,4,1,5,4,Off,On,Off,Off,Off,Off,Off,Off,0,0,0,0,0,0,1,0,11,84.70333,87.07833,85.68
8138,96,1005,0,4,5,4,5,4,4,3,4,3,5,5,2,4,5,3,4,3,3,4,4,4,2,3,4,1,4,4,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,9,94.45333,95.265,92.47
8139,100,1392,1,3,3,3,3,3,3,3,4,3,2,3,3,3,3,3,3,5,5,5,5,4,2,3,4,3,4,NA,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,0,10,78.788,64.246,63.968
8140,100,1502,1,3,3,4,3,3,4,5,5,4,4,NA,1,3,5,4,4,4,4,5,4,4,1,3,5,2,5,5,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,11,69.17667,70.17,72.12
8141,69,7451,0,5,5,5,5,4,4,4,4,4,4,4,5,3,5,3,3,NA,NA,NA,NA,4,3,4,4,1,5,5,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,1,9,91.945,92.81,89.96833
8142,100,1519,1,5,4,3,5,5,3,4,4,3,3,4,4,3,4,3,5,2,2,5,5,3,1,2,4,1,4,3,Off,Off,Off,Off,On,Off,Off,Off,1,0,0,0,0,0,0,0,10,93.21857,94.15571,92.37
8143,100,589,1,5,3,5,5,4,2,5,4,2,3,2,2,3,4,5,3,4,3,4,2,4,2,4,4,3,5,4,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,0,9,80.36833,73.82333,83.12
8144,81,6215,0,1,3,1,4,4,2,3,3,2,3,2,4,2,1,3,2,NA,NA,NA,NA,3,4,3,2,3,3,2,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,1,12,77.78,70.68667,64.83667
8145,100,947,1,1,5,2,5,2,3,4,3,2,2,3,2,4,4,2,2,2,5,5,3,4,3,4,3,2,2,4,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,1,10,75.84571,82.68571,85.32571
8146,100,636,1,1,5,4,5,3,4,4,5,3,3,3,5,2,3,4,4,1,6,6,6,4,2,3,4,2,2,5,On,Off,Off,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,10,91.9425,88.0875,87.2925
8147,100,723,1,1,5,1,1,3,3,3,1,1,3,1,4,1,4,1,1,1,1,5,6,3,2,3,3,1,4,4,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,1,9,84.622,82.134,78.582
8148,86,31917,0,4,4,4,3,4,3,3,4,3,4,3,2,2,3,3,5,4,3,4,4,2,3,3,3,4,1,3,Off,Off,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,NA,NA,NA,82.99
8149,100,1082,1,5,4,5,5,3,4,2,5,1,2,3,5,2,4,3,4,3,2,5,4,3,2,4,4,3,5,4,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,9,88.356,94.328,91.054
8150,100,1170,1,3,5,2,5,3,4,4,4,1,3,2,1,1,3,2,1,4,4,4,4,4,1,2,5,1,4,3,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,0,9,91.38667,92.39,83.82667
8151,100,594,1,1,3,2,3,3,3,2,1,1,2,2,2,1,4,2,2,2,5,4,3,5,1,4,4,3,3,3,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,0,9,72.432,73.152,82.174
8152,100,838,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,0,10,78.19857,78.62571,76.05571
8153,100,2029,1,2,1,2,3,2,3,2,2,3,2,2,1,1,3,1,3,2,4,4,4,4,3,3,3,2,5,4,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,1,8,89.102,83.28,84.42
8154,100,1138,1,2,3,2,2,3,1,2,3,4,3,3,3,2,3,2,3,4,3,4,4,3,4,2,3,1,4,3,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,1,8,62.478,65.058,64.248
8155,100,1113,1,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,2,4,3,4,5,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,1,10,83.29667,81.98167,83.78333
8156,96,584,0,4,3,4,4,3,4,3,3,3,3,3,3,5,4,4,4,3,4,4,3,3,4,4,3,3,4,3,Off,Off,Off,Off,On,Off,Off,Off,1,0,0,0,0,0,0,1,8,89.528,89.818,89.86
8157,100,796,1,2,4,4,5,3,3,4,4,4,3,5,4,3,4,2,2,4,2,5,5,4,2,3,4,2,5,4,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,12,92.5725,86.9175,86.715
8158,100,1014,1,2,3,3,5,3,3,4,4,1,2,4,3,1,2,3,1,3,4,4,4,4,1,3,4,2,1,4,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,9,85.67667,88.29,85.90333
8159,100,1027,1,5,5,3,3,5,1,5,5,1,2,4,2,2,4,3,2,2,2,4,4,5,1,1,5,3,4,5,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,10,87.94,76.822,76.952
8160,100,1095,1,4,5,4,4,5,5,5,5,4,3,3,4,3,4,3,4,2,3,5,4,5,3,3,4,2,2,4,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,1,9,81.335,76.505,74.9825
8161,100,954,1,1,5,4,5,3,4,4,5,4,4,5,5,5,4,3,4,2,4,2,2,5,1,3,5,1,2,5,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,1,11,75.62,62.546,75.736
8162,100,1449,1,4,5,5,5,4,4,5,5,5,4,5,4,4,5,4,5,2,3,6,6,5,3,4,5,3,4,5,On,Off,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,8,82.1725,81.49,84.75
8163,100,736,1,5,5,5,5,5,2,5,5,2,2,5,2,3,5,2,5,1,4,6,6,3,4,4,3,2,5,5,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,12,87.24333,87.888,90.696
8164,100,1294,1,2,4,3,4,3,3,3,5,3,3,4,4,3,3,1,2,2,2,6,5,4,3,2,4,2,3,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,1,9,77.35333,77.39167,78.61167
8165,100,1069,1,2,4,2,2,2,5,4,2,4,3,3,2,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,On,Off,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,8,67.848,74.398,65.222
